name,url,ingredients
Amalia,https://www.diffordsguide.com/cocktails/recipe/2239/amalia,"['Light white rum', 'Lemon juice', 'Sugar syrup (2:1)', 'Sauvignon blanc wine', 'Gooseberry & mint cordial']"
American Breakfast,https://www.diffordsguide.com/cocktails/recipe/2245/american-breakfast,"['Bourbon whiskey', 'Pink grapefruit juice', 'Maple syrup']"
"Apple, Cucumber & Elderflower cup",https://www.diffordsguide.com/cocktails/recipe/2252/apple-cucumber-and-elderflower-cup,"['Cucumber (fresh)', 'Bison grass vodka', 'Elderflower liqueur', 'Apple juice']"
The Apple One,https://www.diffordsguide.com/cocktails/recipe/2253/the-apple-one,"['Bourbon whiskey', 'Elderflower liqueur', 'Apple juice', 'Lime juice', 'Soda (club soda) water']"
Argentina Cocktail,https://www.diffordsguide.com/cocktails/recipe/2255/argentina-cocktail,"['Gin', 'Dry vermouth', 'Cointreau/Triple sec', 'Bénédictine D.O.M.', 'Orange bitters', 'Aromatic bitters']"
Argha Noah,https://www.diffordsguide.com/cocktails/recipe/2257/argha-noah,"['Aged rum (6-10yr)', 'Honey sugar syrup', 'Honey herbal liqueur', 'Oloroso sherry', 'Cranberry juice']"
Army Martini,https://www.diffordsguide.com/cocktails/recipe/2258/army-martini,"['Gin', 'Rosso/sweet vermouth', 'Grenadine syrup']"
Astor,https://www.diffordsguide.com/cocktails/recipe/2259/astor,"['Gin', 'Swedish Punsch', 'Lemon juice', 'Orange juice']"
Astoria,https://www.diffordsguide.com/cocktails/recipe/2260/astoria,"['Old Tom gin', 'Dry vermouth', 'Orange bitters']"
Balabushka,https://www.diffordsguide.com/cocktails/recipe/2268/balabushka,"['Vodka', 'Cointreau/Triple sec', 'Lemon juice', 'Apple juice', 'Orgeat syrup']"
Balm Cocktail,https://www.diffordsguide.com/cocktails/recipe/2269/balm-cocktail,"['Manzanilla sherry', 'Cointreau/Triple sec', 'Orange juice', 'Pimento dram', 'Orange bitters']"
Banana Flambé,https://www.diffordsguide.com/cocktails/recipe/2272/banana-flambe,"['Banana', 'Orange juice', 'Superfine sugar', 'Cinnamon powder', 'Cognac (brandy)', 'Vodka', 'Cachaça', 'Lemon juice', 'Sugar syrup (2:1)']"
Bandera,https://www.diffordsguide.com/cocktails/recipe/2273/bandera,"['Blanco tequila', 'Lime juice', 'Tomato juice', 'Pomegranate juice', 'Orange juice', 'Lime juice', 'Grenadine syrup', 'Hot pepper sauce', 'Worcestershire sauce', 'Salt', 'Black pepper']"
Batida de Abacaxi,https://www.diffordsguide.com/cocktails/recipe/2279/batida-de-abacaxi,"['Cachaça', 'Pineapple juice', 'Condensed milk', 'Sugar syrup (2:1)']"
Beachcomber's Daiquiri,https://www.diffordsguide.com/cocktails/recipe/2286/beachcombers-daiquiri,"['Light white rum', 'Cointreau/Triple sec', 'Lime juice', 'Sugar syrup (2:1)']"
Rum Barrel (by Donn Beach),https://www.diffordsguide.com/cocktails/recipe/2287/rum-barrel-by-donn-beach,"['Light white rum', 'Jamaican OP aged rum', 'Orange juice', 'Pineapple juice', 'Pink grapefruit juice', 'Lime juice', 'Honey sugar syrup', 'Grenadine syrup', 'Pimento dram', 'Falernum liqueur', 'Absinthe', 'Aromatic bitters']"
Bearskin Martini,https://www.diffordsguide.com/cocktails/recipe/2288/bearskin-martini,"['Vodka', 'Kummel liqueur', 'Dry vermouth']"
The Beauty Beneath,https://www.diffordsguide.com/cocktails/recipe/2289/the-beauty-beneath,"['Aged rum (6-10yr)', 'Rosso/sweet vermouth', 'Red bitter liqueur', 'Cointreau/Triple sec', 'Aromatic bitters']"
Berry Smash,https://www.diffordsguide.com/cocktails/recipe/2291/berry-smash,"['Raspberries', 'Blackberries', 'Cranberry juice', 'Apple juice', 'Lemon juice', 'Honey sugar syrup']"
Beverly Hills Hotel Cocktail,https://www.diffordsguide.com/cocktails/recipe/2292/beverly-hills-hotel-cocktail,"['Gin', 'Elderflower liqueur', 'Pink grapefruit juice']"
Bitches Brew,https://www.diffordsguide.com/cocktails/recipe/2298/bitches-brew,"['Agricole rhum', 'Aged rum (6-10yr)', 'Lime juice', 'Pimento dram', 'Brown sugar syrup', 'Egg (white & yolk)']"
Bitter Lady,https://www.diffordsguide.com/cocktails/recipe/2300/bitter-lady,"['Gin', 'Honey', 'Red bitter liqueur', 'Lemon juice', 'Egg white (pasteurised)']"
Black Strap,https://www.diffordsguide.com/cocktails/recipe/2303/black-strap,"['Dark/black rum', 'Bénédictine D.O.M.', 'Dark crème de cacao', 'Hot pepper sauce']"
Bloodhound #1,https://www.diffordsguide.com/cocktails/recipe/2304/bloodhound-1,"['Raspberries', 'Gin', 'Dry vermouth', 'Rosso/sweet vermouth', 'Maraschino liqueur']"
Blue Eyed Martini,https://www.diffordsguide.com/cocktails/recipe/2308/blue-eyed-martini,"['Vodka', 'Gin', 'Dry vermouth', 'Blue curaçao liqueur']"
Blue Hawaii,https://www.diffordsguide.com/cocktails/recipe/2309/blue-hawaii,"['Light white rum', 'Vodka', 'Blue curaçao liqueur', 'Pineapple juice', 'Lime juice', 'Lemon juice', 'Sugar syrup (2:1)']"
Bluegrass,https://www.diffordsguide.com/cocktails/recipe/2312/bluegrass,"['Cucumber (fresh)', 'Bourbon whiskey', 'Orange-red aperitivo', 'Sugar syrup (2:1)', 'Aromatic bitters', 'Orange bitters']"
Bobby Burns (Crockett's recipe),https://www.diffordsguide.com/cocktails/recipe/2313/bobby-burns-crocketts-recipe,"['Scotch whisky', 'Rosso/sweet vermouth', 'Absinthe', 'Orange bitters']"
Bohemian Mule,https://www.diffordsguide.com/cocktails/recipe/2315/bohemian-mule,"['Absinthe', 'Lime juice', 'Sugar syrup (2:1)', 'Ginger beer']"
Bouquet,https://www.diffordsguide.com/cocktails/recipe/2317/bouquet,"['Gin', 'Lemon juice', 'Rose sugar syrup', 'Honey syrup (3:1)', 'Chilled water']"
Bourbon Renewal,https://www.diffordsguide.com/cocktails/recipe/2318/bourbon-renewal,"['Bourbon whiskey', 'Lemon juice', 'Crème de cassis', 'Sugar syrup (2:1)', 'Aromatic bitters']"
Bronze Adonis,https://www.diffordsguide.com/cocktails/recipe/2323/bronze-adonis,"['Fino sherry', 'Ambrato vermouth', 'Manzanilla sherry', 'Orange bitters']"
Butterfly Cocktail,https://www.diffordsguide.com/cocktails/recipe/2325/butterfly-cocktail,"['Green grapes (seedless)', 'Basil leaves', 'Mint leaves', 'Vodka', 'Elderflower liqueur', 'Lemon juice']"
Campirinha,https://www.diffordsguide.com/cocktails/recipe/2330/campirinha,"['Lime (fresh)', 'Ruby red grapefruit', 'Red bitter liqueur', 'Sugar syrup (2:1)']"
Champagne Pick-Me-Up,https://www.diffordsguide.com/cocktails/recipe/2334/champagne-pick-me-up,"['Cognac (brandy)', 'Orange juice', 'Grenadine syrup', 'Brut sparkling wine']"
Champino,https://www.diffordsguide.com/cocktails/recipe/2335/champino,"['Red bitter liqueur', 'Rosso/sweet vermouth', 'Brut sparkling wine']"
Cherry Mariner,https://www.diffordsguide.com/cocktails/recipe/2337/cherry-mariner,"['Gin', 'Rosso/sweet vermouth', 'Cherry brandy', 'Maraschino liqueur', 'Orange bitters', 'Chilled water']"
Cloysters,https://www.diffordsguide.com/cocktails/recipe/2346/cloysters,"['Gin', 'Chartreuse Yellow', 'Pink grapefruit juice', 'Lemon juice', 'Sugar syrup (2:1)', 'Grapefruit bitters', 'Chilled water']"
Clubland,https://www.diffordsguide.com/cocktails/recipe/2347/clubland,"['Vodka', 'Dry white port', 'Aromatic bitters']"
El Coco,https://www.diffordsguide.com/cocktails/recipe/2349/el-coco,"['Light white rum', 'Coconut water', 'Sugar syrup (2:1)', 'Lime juice']"
Corpse Reviver No.1 (Gilberg's recipe),https://www.diffordsguide.com/cocktails/recipe/2354/corpse-reviver-no1-gilbergs-recipe,"['Calvados apple brandy', 'Cognac (brandy)', 'Rosso/sweet vermouth', 'Absinthe']"
Cuban Heal,https://www.diffordsguide.com/cocktails/recipe/2361/cuban-heal,"['Light white rum', 'Cynar/carciofo amaro', 'Limoncello liqueur', 'Honey sugar syrup', 'Creole bitters']"
Cunningham,https://www.diffordsguide.com/cocktails/recipe/2363/cunningham,"['Scotch whisky', 'Bénédictine D.O.M.', 'Cherry brandy', 'Blood orange juice', 'Lemon juice']"
Daiquiri No. 5 (Pink Daiquiri),https://www.diffordsguide.com/cocktails/recipe/2369/daiquiri-no-5-pink-daiquiri,"['Light white rum', 'Lime juice', 'Maraschino liqueur', 'Grenadine syrup', 'Sugar syrup (2:1)', 'Chilled water']"
Darlington,https://www.diffordsguide.com/cocktails/recipe/2372/darlington,"['Gin', 'Calvados apple brandy', 'Blue curaçao liqueur', 'Dry vermouth', 'Lemon juice', 'Sugar syrup (2:1)']"
Death In The Gulf Stream,https://www.diffordsguide.com/cocktails/recipe/2373/death-in-the-gulf-stream,"['Oude genever', 'Lime juice', 'Sugar syrup (2:1)', 'Aromatic bitters', 'Lime (fresh)']"
The Democrat,https://www.diffordsguide.com/cocktails/recipe/2374/the-democrat,"['Bourbon whiskey', 'Peach liqueur', 'Honey syrup (3:1)', 'Lemon juice']"
Devil's Share,https://www.diffordsguide.com/cocktails/recipe/2376/devils-share,"['Fresh ginger', 'Bourbon whiskey', 'Orange juice', 'Lemon juice', 'Maple syrup']"
Dimi-tini,https://www.diffordsguide.com/cocktails/recipe/2377/dimi-tini,"['Raspberries', 'Vodka', 'Cherry brandy', 'Lime juice', 'Sugar syrup (2:1)']"
Filthy Dirty Martini,https://www.diffordsguide.com/cocktails/recipe/2378/filthy-dirty-martini,"['Old Tom gin', 'Dry vermouth', 'Olive brine', 'Lime juice']"
Doheny Pisco Punch,https://www.diffordsguide.com/cocktails/recipe/2380/doheny-pisco-punch,"['Mint leaves', 'Pineapple juice', 'Pisco', 'Lemon juice', 'Vanilla sugar syrup', 'Aromatic bitters', 'Ginger beer']"
Don Daisy,https://www.diffordsguide.com/cocktails/recipe/2382/don-daisy,"['Light white rum', 'Elderflower liqueur', 'Dry vermouth', 'Lemon juice', 'Sugar syrup (2:1)', 'Egg white (pasteurised)']"
Dreiklang (Three of a Kind),https://www.diffordsguide.com/cocktails/recipe/2385/dreiklang-three-of-a-kind,"['Reposado tequila', 'Agave syrup', 'Xocolatl mole bitters']"
Dubonnet Cocktail No.1,https://www.diffordsguide.com/cocktails/recipe/2387/dubonnet-cocktail-no1,"['Gin', 'Rouge aromatised wine']"
Dutch Martini,https://www.diffordsguide.com/cocktails/recipe/2389/dutch-martini,"['Vodka', 'Oude genever', 'Orange Curaçao', 'Dry vermouth']"
Dutch Master,https://www.diffordsguide.com/cocktails/recipe/2390/dutch-master,"['Vodka', 'Fino sherry', 'Elderflower liqueur', 'Tonic water']"
East Village Athletic Club,https://www.diffordsguide.com/cocktails/recipe/2393/east-village-athletic-club,"['Blanco tequila', 'Chartreuse Yellow', 'Grand Marnier', 'Lemon juice']"
Eastern Raspberry Sidecar,https://www.diffordsguide.com/cocktails/recipe/2394/eastern-raspberry-sidecar,"['Raspberries', 'Cognac (brandy)', 'Sake', 'Cointreau/Triple sec', 'Sugar syrup (2:1)', 'Lemon juice']"
Eastern Sin,https://www.diffordsguide.com/cocktails/recipe/2395/eastern-sin,"['Scotch whisky', 'Cherry brandy', 'Cointreau/Triple sec', 'Rosso/sweet vermouth', 'Pineapple juice', 'Aromatic bitters']"
1862,https://www.diffordsguide.com/cocktails/recipe/2396/1862,"['Light white rum', 'Fino sherry', 'Maraschino liqueur', 'Lemon juice', 'Sugar syrup (2:1)', 'Aromatic bitters', 'Egg white (pasteurised)']"
Elixirita,https://www.diffordsguide.com/cocktails/recipe/2399/elixirita,"['Reposado tequila', 'Lime (fresh)', 'Agave syrup', 'Cognac (brandy)']"
Especie,https://www.diffordsguide.com/cocktails/recipe/2400/especie,"['Light white rum', 'Falernum liqueur', 'Chilled water', 'Aromatic bitters']"
Eureka Cocktail,https://www.diffordsguide.com/cocktails/recipe/2401/eureka-cocktail,"['Calvados apple brandy', 'Sloe gin liqueur', 'Cherry brandy', 'Lemon juice']"
Falconi,https://www.diffordsguide.com/cocktails/recipe/2403/falconi,"['Rye whiskey 50% abv', 'Dry vermouth', 'Tawny port', 'Orange bitters']"
Final Ward,https://www.diffordsguide.com/cocktails/recipe/2406/final-ward,"['Rye whiskey 50% abv', 'Chartreuse Green', 'Maraschino liqueur', 'Lemon juice']"
Fizz á la Violette,https://www.diffordsguide.com/cocktails/recipe/2409/fizz-a-la-violette,"['Old Tom gin', 'Crème de violette', 'Lemon juice', 'Sugar syrup (2:1)', 'Cream', 'Egg white', 'Soda from siphon']"
Flame of Love Martini,https://www.diffordsguide.com/cocktails/recipe/2410/flame-of-love-martini,"['Fino sherry', 'Orange zest/swath', 'Vodka']"
Flip Williams,https://www.diffordsguide.com/cocktails/recipe/2412/flip-williams,"['Bourbon whiskey', 'Pear liqueur', 'Sugar syrup (2:1)', 'Cream', 'Aromatic bitters', 'Egg yolk']"
French Connection,https://www.diffordsguide.com/cocktails/recipe/2415/french-connection,"['Cognac (brandy)', 'Amaretto liqueur']"
Full Monte,https://www.diffordsguide.com/cocktails/recipe/2418/full-monte,"['Light white rum', 'Gin', 'Vodka', 'Blanco tequila', 'Maraschino liqueur', 'Lemon juice', 'Sugar syrup (2:1)', 'Aromatic bitters', 'Brut sparkling wine']"
Gin Daisy #2 (Jerry Thomas style),https://www.diffordsguide.com/cocktails/recipe/2420/gin-daisy-2-jerry-thomas-style,"['Oude genever', 'Grand Marnier', 'Lemon juice', 'Sugar syrup (2:1)', 'Soda from siphon']"
Gin Daisy #3 (Modern long style),https://www.diffordsguide.com/cocktails/recipe/2421/gin-daisy-3-modern-long-style,"['Gin', 'Lemon juice', 'Grenadine syrup', 'Soda (club soda) water']"
Gin Punch No. 2,https://www.diffordsguide.com/cocktails/recipe/2423/gin-punch-no-2,"['Oude genever', 'Lemon juice', 'Raspberries', 'Sugar syrup (2:1)', 'Orange juice', 'Pineapple juice', 'Maraschino liqueur', 'Chilled water']"
Ginger Snap,https://www.diffordsguide.com/cocktails/recipe/2425/ginger-snap,"['Gin', 'Ginger liqueur', 'Cointreau/Triple sec', 'Lemon juice', 'Aromatic bitters', 'Ginger ale']"
Golden Reign,https://www.diffordsguide.com/cocktails/recipe/2426/golden-reign,"['Light gold rum 1-3yo', 'Galliano liqueur', 'Grand Marnier', 'Cream', 'Sugar syrup (2:1)', 'Orange bitters']"
Good Hope Plantation Rum Punch,https://www.diffordsguide.com/cocktails/recipe/2427/good-hope-plantation-rum-punch,"['Jamaican OP aged rum', 'Cointreau/Triple sec', 'Orange Curaçao', 'Lime juice', 'Soda (club soda) water']"
Grand Designs,https://www.diffordsguide.com/cocktails/recipe/2429/grand-designs,"['Rosemary sprig', 'Gin', 'Elderflower liqueur', 'Dry vermouth', 'Pineapple juice']"
Grand Slam,https://www.diffordsguide.com/cocktails/recipe/2430/grand-slam,"['Swedish Punsch', 'Dry vermouth', 'Rosso/sweet vermouth']"
Grape Cocktail,https://www.diffordsguide.com/cocktails/recipe/2431/grape-cocktail,"['Green grapes (seedless)', 'Vodka', 'Chartreuse Green']"
Guards,https://www.diffordsguide.com/cocktails/recipe/2436/guards,"['Gin', 'Rosso/sweet vermouth', 'Orange Curaçao', 'Orange bitters']"
Habanero,https://www.diffordsguide.com/cocktails/recipe/2437/habanero,"['red chili pepper', 'Fresh ginger', 'Light white rum', 'Honey herbal liqueur', 'Lime juice', 'Honey sugar syrup', 'Orange bitters', 'Egg white (pasteurised)']"
Hibiscus Margarita,https://www.diffordsguide.com/cocktails/recipe/2442/hibiscus-margarita,"['Reposado tequila', 'Lime juice', 'Hibiscus syrup']"
Hoffman House,https://www.diffordsguide.com/cocktails/recipe/2445/hoffman-house,"['Gin', 'Dry vermouth', 'Orange bitters']"
Honi Honi,https://www.diffordsguide.com/cocktails/recipe/2446/honi-honi,"['Bourbon whiskey', 'Cointreau/Triple sec', 'Lime juice', 'Orgeat syrup', 'Sugar syrup (2:1)']"
Hula Hula or Hoola-Hoola Cocktail,https://www.diffordsguide.com/cocktails/recipe/2448/hula-hula-or-hoola-hoola-cocktail,"['Gin', 'Orange Curaçao', 'Orange juice']"
Indochine,https://www.diffordsguide.com/cocktails/recipe/2453/indochine,"['Vodka', 'Ginger liqueur', 'Pineapple juice', ""Boker's bitters""]"
Jägerita,https://www.diffordsguide.com/cocktails/recipe/2455/jagerita,"['German amaro', 'Cointreau/Triple sec', 'Lime juice', 'Sugar syrup (2:1)']"
Judgement Day,https://www.diffordsguide.com/cocktails/recipe/2459/judgement-day,"['Pisco', 'Absinthe', 'Lime juice', 'Lemon juice', 'Sugar syrup (2:1)', 'Egg white (pasteurised)']"
Juniport Fizz,https://www.diffordsguide.com/cocktails/recipe/2460/juniport-fizz,"['Gin', 'Tawny port', 'Lemon juice', 'Sugar syrup (2:1)', 'Soda from siphon']"
Kanu-No,https://www.diffordsguide.com/cocktails/recipe/2462/kanu-no,"['Aged rum (6-10yr)', 'Oloroso sherry', 'Cream sherry', 'Ruby port']"
The Lady Wears Red,https://www.diffordsguide.com/cocktails/recipe/2463/the-lady-wears-red,"['Light white rum', 'Orange-red aperitivo', 'Grand Marnier', 'Cointreau/Triple sec', 'Fino sherry', 'Dry vermouth', 'Falernum liqueur', 'Lime juice', 'Sugar syrup (2:1)', 'Grapefruit bitters', 'Orange bitters']"
Lekker Lekker,https://www.diffordsguide.com/cocktails/recipe/2465/lekker-lekker,"['Bison grass vodka', 'Hazelnut liqueur', 'Lemon juice', 'Apple juice', 'Sugar syrup (2:1)']"
Lemon Caipirovska,https://www.diffordsguide.com/cocktails/recipe/2467/lemon-caipirovska,"['Lemon (fresh)', 'Citrus vodka', 'Sugar syrup (2:1)', 'Aromatic bitters']"
The Leavenworth,https://www.diffordsguide.com/cocktails/recipe/2468/the-leavenworth,"['Aged rum (6-10yr)', 'Cherry brandy', 'Tiki bitters']"
The Libertine,https://www.diffordsguide.com/cocktails/recipe/2469/the-libertine,"['Kaffir lime flavoured vodka', 'Chartreuse Green', 'Elderflower liqueur', 'Lime juice', 'Ginger beer']"
London Scramble,https://www.diffordsguide.com/cocktails/recipe/2471/london-scramble,"['Blanco tequila', 'Lemon juice', 'Lime juice', 'Agave syrup', 'Blackberry liqueur']"
The Long Shot,https://www.diffordsguide.com/cocktails/recipe/2472/the-long-shot,"['Reposado tequila', 'Orange Curaçao', 'Sugar syrup (2:1)', 'Lemon juice', 'Aromatic bitters', 'Soda (club soda) water']"
Lonsdale,https://www.diffordsguide.com/cocktails/recipe/2473/lonsdale,"['Gin', 'Honey sugar syrup', 'Basil leaves', 'Lemon juice', 'Apple juice']"
Love Unit,https://www.diffordsguide.com/cocktails/recipe/2477/love-unit,"['Red bell pepper', 'Basil leaves', 'Light white rum', 'Vanilla rum', 'Lime juice', 'Pink grapefruit juice', 'Sugar syrup (2:1)']"
Maçã Cocktail,https://www.diffordsguide.com/cocktails/recipe/2478/maca-cocktail,"['Cachaça', 'Elderflower liqueur', 'Apple juice', 'Lime juice']"
Maison Charles Daiquiri,https://www.diffordsguide.com/cocktails/recipe/2480/maison-charles-daiquiri,"['Mint leaves', 'Light gold rum 1-3yo', 'Lime juice', 'Sugar syrup (2:1)', 'Daiquiri bitters']"
Mañana Daiquiri,https://www.diffordsguide.com/cocktails/recipe/2481/manana-daiquiri,"['Light white rum', 'Apricot liqueur', 'Grenadine syrup', 'Lemon juice', 'Chilled water']"
Manchester Special Rum Punch,https://www.diffordsguide.com/cocktails/recipe/2482/manchester-special-rum-punch,"['Jamaican OP aged rum', 'Pink grapefruit juice', 'Honey syrup (3:1)', 'Aromatic bitters']"
Margaret Duffy,https://www.diffordsguide.com/cocktails/recipe/2483/margaret-duffy,"['Swedish Punsch', 'Cognac (brandy)', 'Aromatic bitters', 'Chilled water']"
Market Daiquirí,https://www.diffordsguide.com/cocktails/recipe/2484/market-daiquiri,"['Mint leaves', 'Light white rum', 'Pear purée', 'Orgeat syrup', 'Lime juice']"
Martinez (with London Dry gin),https://www.diffordsguide.com/cocktails/recipe/2490/martinez-with-london-dry-gin,"['Gin', 'Rosso/sweet vermouth', 'Maraschino liqueur', 'Aromatic bitters', 'Saline solution 4:1']"
Martinez (Orange),https://www.diffordsguide.com/cocktails/recipe/2491/martinez-orange,"['Gin', 'Rosso/sweet vermouth', 'Orange Curaçao', 'Orange bittersoptional']"
Mayfair Cocktail #2,https://www.diffordsguide.com/cocktails/recipe/2494/mayfair-cocktail-2,"['Gin', 'Apricot liqueur', 'Clove', 'Orange juice', 'Pimento dram']"
The Mayflower Martini,https://www.diffordsguide.com/cocktails/recipe/2495/the-mayflower-martini,"['Gin', 'Elderflower liqueur', 'Apricot liqueur', 'Apple juice', 'Lemon juice']"
Le Minuit,https://www.diffordsguide.com/cocktails/recipe/2503/le-minuit,"['Absinthe', 'Sauvignon blanc wine', 'Apple juice', 'Sugar syrup (2:1)', 'Orange bitters']"
Moondream,https://www.diffordsguide.com/cocktails/recipe/2509/moondream,"['Gin', 'Manzanilla sherry', 'Peach liqueur', 'Dry vermouth']"
Mosquito,https://www.diffordsguide.com/cocktails/recipe/2511/mosquito,"['Mint leaves', 'Pisco', 'Lime juice', 'Sugar syrup (2:1)', 'Daiquiri bitters']"
